DateTime,Vehicles,ID,Junction
20-12-2015 11:00,67,20151220111,Panchvati
20-12-2015 12:00,68,20151220121,Panchvati
20-12-2015 13:00,69,20151220131,Panchvati
20-12-2015 14:00,70,20151220141,Panchvati
20-12-2015 15:00,71,20151220151,Panchvati
20-12-2015 16:00,72,20151220161,Panchvati
20-12-2015 17:00,73,20151220171,Panchvati
20-12-2015 18:00,74,20151220181,Panchvati
20-12-2015 19:00,75,20151220191,Panchvati
20-12-2015 20:00,76,20151220201,Panchvati
20-12-2015 21:00,77,20151220211,Panchvati
20-12-2015 22:00,78,20151220221,Panchvati
20-12-2015 23:00,79,20151220231,Panchvati
21-12-2015 00:00,80,20151221001,Panchvati
21-12-2015 01:00,81,20151221011,Panchvati
21-12-2015 02:00,82,20151221021,Panchvati
21-12-2015 03:00,83,20151221031,Panchvati
21-12-2015 04:00,84,20151221041,Panchvati
21-12-2015 05:00,85,20151221051,Panchvati
21-12-2015 06:00,86,20151221061,Panchvati
21-12-2015 07:00,87,20151221071,Panchvati
21-12-2015 08:00,88,20151221081,Panchvati
21-12-2015 09:00,89,20151221091,Panchvati
21-12-2015 10:00,90,20151221101,Panchvati
21-12-2015 11:00,91,20151221111,Panchvati
21-12-2015 12:00,92,20151221121,Panchvati
21-12-2015 13:00,93,20151221131,Panchvati
21-12-2015 14:00,94,20151221141,Panchvati
21-12-2015 15:00,95,20151221151,Panchvati
21-12-2015 16:00,96,20151221161,Panchvati
21-12-2015 17:00,97,20151221171,Panchvati
21-12-2015 18:00,98,20151221181,Panchvati
21-12-2015 19:00,99,20151221191,Panchvati
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
