DateTime,Vehicles,ID,Junction
2014-11-05 20:00:00,22,20141105201,Abc road
2014-11-05 21:00:00,21,20141105211,Abc road
2014-11-05 22:00:00,21,20141105221,Abc road
2014-11-05 23:00:00,21,20141105231,Abc road
2014-11-06 00:00:00,16,20141106001,Abc road
2014-11-06 01:00:00,18,20141106011,Abc road
2014-11-06 02:00:00,19,20141106021,Abc road
2014-11-06 03:00:00,14,20141106031,Abc road
2014-11-06 04:00:00,12,20141106041,Abc road
2014-11-06 05:00:00,13,20141106051,Abc road
2014-11-06 06:00:00,14,20141106061,Abc road
2014-11-06 07:00:00,14,20141106071,Abc road
2014-11-06 08:00:00,13,20141106081,Abc road
2014-11-06 09:00:00,20,20141106091,Abc road
2014-11-06 10:00:00,22,20141106101,Abc road
2014-11-06 11:00:00,26,20141106111,Abc road
2014-11-06 12:00:00,26,20141106121,Abc road
2014-11-06 13:00:00,21,20141106131,Abc road
2014-11-06 14:00:00,23,20141106141,Abc road
2014-11-06 15:00:00,23,20141106151,Abc road
2014-11-06 16:00:00,19,20141106161,Abc road
2014-11-06 17:00:00,19,20141106171,Abc road
2014-11-06 18:00:00,20,20141106181,Abc road
2014-11-06 19:00:00,24,20141106191,Abc road
2014-11-06 20:00:00,18,20141106201,Abc road
2014-11-06 21:00:00,19,20141106211,Abc road
2014-11-06 22:00:00,16,20141106221,Abc road
2014-11-06 23:00:00,17,20141106231,Abc road
2014-11-07 00:00:00,16,20141107001,Abc road
2014-11-07 01:00:00,16,20141107011,Abc road
2014-11-07 02:00:00,10,20141107021,Abc road
2014-11-07 03:00:00,9,20141107031,Abc road
2014-11-07 04:00:00,8,20141107041,Abc road
2014-11-07 05:00:00,7,20141107051,Abc road
2014-11-07 06:00:00,9,20141107061,Abc road
2014-11-07 07:00:00,8,20141107071,Abc road
2014-11-07 08:00:00,12,20141107081,Abc road
2014-11-07 09:00:00,13,20141107091,Abc road
2014-11-07 10:00:00,17,20141107101,Abc road
2014-11-07 11:00:00,14,20141107111,Abc road
2014-11-07 12:00:00,14,20141107121,Abc road
2014-11-07 13:00:00,14,20141107131,Abc road
2014-11-07 14:00:00,14,20141107141,Abc road
2014-11-07 15:00:00,11,20141107151,Abc road
2014-11-07 16:00:00,15,20141107161,Abc road
2014-11-07 17:00:00,13,20141107171,Abc road
2014-11-07 18:00:00,12,20141107181,Abc road
2014-11-07 19:00:00,17,20141107191,Abc road
2014-11-07 20:00:00,18,20141107201,Abc road
2014-11-07 21:00:00,17,20141107211,Abc road
2014-11-07 22:00:00,16,20141107221,Abc road
2014-11-07 23:00:00,15,20141107231,Abc road
2014-11-08 00:00:00,13,20141108001,Abc road
2014-11-08 01:00:00,16,20141108011,Abc road
2014-11-08 02:00:00,11,20141108021,Abc road
2014-11-08 03:00:00,8,20141108031,Abc road
2014-11-08 04:00:00,10,20141108041,Abc road
2014-11-08 05:00:00,10,20141108051,Abc road
2014-11-08 06:00:00,10,20141108061,Abc road
2014-11-08 07:00:00,9,20141108071,Abc road
2014-11-08 08:00:00,11,20141108081,Abc road
2014-11-08 09:00:00,12,20141108091,Abc road
2014-11-08 10:00:00,18,20141108101,Abc road
2014-11-08 11:00:00,14,20141108111,Abc road
2014-11-08 12:00:00,17,20141108121,Abc road
2014-11-08 13:00:00,14,20141108131,Abc road
2014-11-08 14:00:00,14,20141108141,Abc road
2014-11-08 15:00:00,14,20141108151,Abc road
2014-11-08 16:00:00,12,20141108161,Abc road
2014-11-08 17:00:00,14,20141108171,Abc road
2014-11-08 18:00:00,18,20141108181,Abc road
2014-11-08 19:00:00,13,20141108191,Abc road
2014-11-08 20:00:00,16,20141108201,Abc road
2014-11-08 21:00:00,18,20141108211,Abc road
2014-11-08 22:00:00,14,20141108221,Abc road
2014-11-08 23:00:00,14,20141108231,Abc road
2014-11-09 00:00:00,13,20141109001,Abc road
2014-11-09 01:00:00,15,20141109011,Abc road
2014-11-09 02:00:00,11,20141109021,Abc road
2014-11-09 03:00:00,10,20141109031,Abc road
2014-11-09 04:00:00,9,20141109041,Abc road
2014-11-09 05:00:00,8,20141109051,Abc road
2014-11-09 06:00:00,8,20141109061,Abc road
2014-11-09 07:00:00,10,20141109071,Abc road
2014-11-09 08:00:00,11,20141109081,Abc road
2014-11-09 09:00:00,17,20141109091,Abc road
2014-11-09 10:00:00,19,20141109101,Abc road
2014-11-09 11:00:00,22,20141109111,Abc road
2014-11-09 12:00:00,23,20141109121,Abc road
2014-11-09 13:00:00,23,20141109131,Abc road
2014-11-09 14:00:00,24,20141109141,Abc road
2014-11-09 15:00:00,24,20141109151,Abc road
2014-11-09 16:00:00,19,20141109161,Abc road
2014-11-09 17:00:00,19,20141109171,Abc road
2014-11-09 18:00:00,20,20141109181,Abc road
2014-11-09 19:00:00,31,20141109191,Abc road
2014-11-09 20:00:00,25,20141109201,Abc road
2014-11-09 21:00:00,35,20141109211,Abc road
2014-11-09 22:00:00,21,20141109221,Abc road
2014-11-09 23:00:00,24,20141109231,Abc road
2014-11-10 00:00:00,19,20141110001,Abc road
2014-11-10 01:00:00,19,20141110011,Abc road
2014-11-10 02:00:00,18,20141110021,Abc road
2014-11-10 03:00:00,17,20141110031,Abc road
2014-11-10 04:00:00,12,20141110041,Abc road
2014-11-10 05:00:00,10,20141110051,Abc road
2014-11-10 06:00:00,14,20141110061,Abc road
2014-11-10 07:00:00,15,20141110071,Abc road
2014-11-10 08:00:00,14,20141110081,Abc road
2014-11-10 09:00:00,34,20141110091,Abc road
2014-11-10 10:00:00,40,20141110101,Abc road
2014-11-10 11:00:00,38,20141110111,Abc road
2014-11-10 12:00:00,36,20141110121,Abc road
2014-11-10 13:00:00,27,20141110131,Abc road
2014-11-10 14:00:00,48,20141110141,Abc road
2014-11-10 15:00:00,43,20141110151,Abc road
2014-11-10 16:00:00,41,20141110161,Abc road
2014-11-10 17:00:00,35,20141110171,Abc road
2014-11-10 18:00:00,40,20141110181,Abc road
2014-11-10 19:00:00,40,20141110191,Abc road
2014-11-10 20:00:00,40,20141110201,Abc road
2014-11-10 21:00:00,36,20141110211,Abc road
2014-11-10 22:00:00,37,20141110221,Abc road
2014-11-10 23:00:00,35,20141110231,Abc road
2014-11-11 00:00:00,28,20141111001,Abc road
2014-11-11 01:00:00,25,20141111011,Abc road
2014-11-11 02:00:00,19,20141111021,Abc road
2014-11-11 03:00:00,21,20141111031,Abc road
2014-11-11 04:00:00,20,20141111041,Abc road
2014-11-11 05:00:00,15,20141111051,Abc road
2014-11-11 06:00:00,17,20141111061,Abc road
2014-11-11 07:00:00,14,20141111071,Abc road
2014-11-11 08:00:00,19,20141111081,Abc road
2014-11-11 09:00:00,22,20141111091,Abc road
2014-11-11 10:00:00,30,20141111101,Abc road
2014-11-11 11:00:00,26,20141111111,Abc road
2014-11-11 12:00:00,26,20141111121,Abc road
2014-11-11 13:00:00,23,20141111131,Abc road
2014-11-11 14:00:00,23,20141111141,Abc road
2014-11-11 15:00:00,24,20141111151,Abc road
2014-11-11 16:00:00,22,20141111161,Abc road
2014-11-11 17:00:00,24,20141111171,Abc road
2014-11-11 18:00:00,26,20141111181,Abc road
2014-11-11 19:00:00,27,20141111191,Abc road
2014-11-11 20:00:00,22,20141111201,Abc road
2014-11-11 21:00:00,23,20141111211,Abc road
2014-11-11 22:00:00,22,20141111221,Abc road
2014-11-11 23:00:00,22,20141111231,Abc road
2014-11-12 00:00:00,22,20141112001,Abc road
2014-11-12 01:00:00,17,20141112011,Abc road
2014-11-12 02:00:00,15,20141112021,Abc road
2014-11-12 03:00:00,12,20141112031,Abc road
2014-11-12 04:00:00,13,20141112041,Abc road
2014-11-12 05:00:00,9,20141112051,Abc road
2014-11-12 06:00:00,14,20141112061,Abc road
2014-11-12 07:00:00,13,20141112071,Abc road
2014-11-12 08:00:00,15,20141112081,Abc road
2014-11-12 09:00:00,27,20141112091,Abc road
2014-11-12 10:00:00,39,20141112101,Abc road
2014-11-12 11:00:00,40,20141112111,Abc road
2014-11-12 12:00:00,36,20141112121,Abc road
2014-11-12 13:00:00,34,20141112131,Abc road
2014-11-12 14:00:00,33,20141112141,Abc road
2014-11-12 15:00:00,28,20141112151,Abc road
2014-11-12 16:00:00,30,20141112161,Abc road
2014-11-12 17:00:00,26,20141112171,Abc road
2014-11-12 18:00:00,30,20141112181,Abc road
2014-11-12 19:00:00,35,20141112191,Abc road
2014-11-12 20:00:00,38,20141112201,Abc road
2014-11-12 21:00:00,34,20141112211,Abc road
2014-11-12 22:00:00,30,20141112221,Abc road
2014-11-12 23:00:00,27,20141112231,Abc road
2014-11-13 00:00:00,24,20141113001,Abc road
2014-11-13 01:00:00,21,20141113011,Abc road
2014-11-13 02:00:00,16,20141113021,Abc road
2014-11-13 03:00:00,16,20141113031,Abc road
2014-11-13 04:00:00,13,20141113041,Abc road
2014-11-13 05:00:00,11,20141113051,Abc road
2014-11-13 06:00:00,13,20141113061,Abc road
2014-11-13 07:00:00,15,20141113071,Abc road
2014-11-13 08:00:00,17,20141113081,Abc road
2014-11-13 09:00:00,18,20141113091,Abc road
2014-11-13 10:00:00,24,20141113101,Abc road
2014-11-13 11:00:00,41,20141113111,Abc road
2014-11-13 12:00:00,29,20141113121,Abc road
2014-11-13 13:00:00,25,20141113131,Abc road
2014-11-13 14:00:00,25,20141113141,Abc road
2014-11-13 15:00:00,26,20141113151,Abc road
2014-11-13 16:00:00,25,20141113161,Abc road
2014-11-13 17:00:00,24,20141113171,Abc road
2014-11-13 18:00:00,26,20141113181,Abc road
2014-11-13 19:00:00,24,20141113191,Abc road
2014-11-13 20:00:00,28,20141113201,Abc road
2014-11-13 21:00:00,22,20141113211,Abc road
2014-11-13 22:00:00,23,20141113221,Abc road
2014-11-13 23:00:00,18,20141113231,Abc road
2014-11-14 00:00:00,21,20141114001,Abc road
2014-11-14 01:00:00,20,20141114011,Abc road
2014-11-14 02:00:00,15,20141114021,Abc road
2014-11-14 03:00:00,13,20141114031,Abc road
2014-11-14 04:00:00,10,20141114041,Abc road
2014-11-14 05:00:00,10,20141114051,Abc road
2014-11-14 06:00:00,12,20141114061,Abc road
2014-11-14 07:00:00,9,20141114071,Abc road
2014-11-14 08:00:00,11,20141114081,Abc road
2014-11-14 09:00:00,15,20141114091,Abc road
2014-11-14 10:00:00,16,20141114101,Abc road
2014-11-14 11:00:00,16,20141114111,Abc road
2014-11-14 12:00:00,12,20141114121,Abc road
2014-11-14 13:00:00,11,20141114131,Abc road
2014-11-14 14:00:00,14,20141114141,Abc road
2014-11-14 15:00:00,16,20141114151,Abc road
2014-11-14 16:00:00,18,20141114161,Abc road
2014-11-14 17:00:00,13,20141114171,Abc road
2014-11-14 18:00:00,17,20141114181,Abc road
2014-11-14 19:00:00,15,20141114191,Abc road
2014-11-14 20:00:00,19,20141114201,Abc road
2014-11-14 21:00:00,15,20141114211,Abc road
2014-11-14 22:00:00,19,20141114221,Abc road
2014-11-14 23:00:00,15,20141114231,Abc road
2014-11-15 00:00:00,15,20141115001,Abc road
2014-11-15 01:00:00,13,20141115011,Abc road
2014-11-15 02:00:00,14,20141115021,Abc road
2014-11-15 03:00:00,10,20141115031,Abc road
2014-11-15 04:00:00,8,20141115041,Abc road
2014-11-15 05:00:00,9,20141115051,Abc road
2014-11-15 06:00:00,9,20141115061,Abc road
2014-11-15 07:00:00,9,20141115071,Abc road
2014-11-15 08:00:00,9,20141115081,Abc road
2014-11-15 09:00:00,16,20141115091,Abc road
2014-11-15 10:00:00,18,20141115101,Abc road
2014-11-15 11:00:00,18,20141115111,Abc road
2014-11-15 12:00:00,17,20141115121,Abc road
2014-11-15 13:00:00,18,20141115131,Abc road
2014-11-15 14:00:00,14,20141115141,Abc road
2014-11-15 15:00:00,15,20141115151,Abc road
2014-11-15 16:00:00,13,20141115161,Abc road
2014-11-15 17:00:00,15,20141115171,Abc road
2014-11-15 18:00:00,19,20141115181,Abc road
2014-11-15 19:00:00,18,20141115191,Abc road
2014-11-15 20:00:00,21,20141115201,Abc road
2014-11-15 21:00:00,17,20141115211,Abc road
2014-11-15 22:00:00,17,20141115221,Abc road
2014-11-15 23:00:00,15,20141115231,Abc road
2014-11-16 00:00:00,17,20141116001,Abc road
2014-11-16 01:00:00,14,20141116011,Abc road
2014-11-16 02:00:00,13,20141116021,Abc road
2014-11-16 03:00:00,15,20141116031,Abc road
2014-11-16 04:00:00,12,20141116041,Abc road
2014-11-16 05:00:00,12,20141116051,Abc road
2014-11-16 06:00:00,13,20141116061,Abc road
2014-11-16 07:00:00,14,20141116071,Abc road
2014-11-16 08:00:00,13,20141116081,Abc road
2014-11-16 09:00:00,16,20141116091,Abc road
2014-11-16 10:00:00,26,20141116101,Abc road
2014-11-16 11:00:00,21,20141116111,Abc road
2014-11-16 12:00:00,26,20141116121,Abc road
2014-11-16 13:00:00,24,20141116131,Abc road
2014-11-16 14:00:00,26,20141116141,Abc road
2014-11-16 15:00:00,22,20141116151,Abc road
2014-11-16 16:00:00,24,20141116161,Abc road
2014-11-16 17:00:00,26,20141116171,Abc road
2014-11-16 18:00:00,23,20141116181,Abc road
2014-11-16 19:00:00,29,20141116191,Abc road
2014-11-16 20:00:00,31,20141116201,Abc road
2014-11-16 21:00:00,27,20141116211,Abc road
2014-11-16 22:00:00,27,20141116221,Abc road
2014-11-16 23:00:00,26,20141116231,Abc road
2014-11-17 00:00:00,23,20141117001,Abc road
2014-11-17 01:00:00,21,20141117011,Abc road
2014-11-17 02:00:00,19,20141117021,Abc road
2014-11-17 03:00:00,16,20141117031,Abc road
2014-11-17 04:00:00,11,20141117041,Abc road
2014-11-17 05:00:00,11,20141117051,Abc road
2014-11-17 06:00:00,15,20141117061,Abc road
2014-11-17 07:00:00,12,20141117071,Abc road
2014-11-17 08:00:00,12,20141117081,Abc road
2014-11-17 09:00:00,18,20141117091,Abc road
2014-11-17 10:00:00,31,20141117101,Abc road
2014-11-17 11:00:00,42,20141117111,Abc road
2014-11-17 12:00:00,37,20141117121,Abc road
2014-11-17 13:00:00,30,20141117131,Abc road
2014-11-17 14:00:00,33,20141117141,Abc road
2014-11-17 15:00:00,28,20141117151,Abc road
2014-11-17 16:00:00,29,20141117161,Abc road
2014-11-17 17:00:00,28,20141117171,Abc road
2014-11-17 18:00:00,28,20141117181,Abc road
2014-11-17 19:00:00,31,20141117191,Abc road
2014-11-17 20:00:00,28,20141117201,Abc road
2014-11-17 21:00:00,26,20141117211,Abc road
2014-11-17 22:00:00,26,20141117221,Abc road
2014-11-17 23:00:00,27,20141117231,Abc road
2014-11-18 00:00:00,24,20141118001,Abc road
2014-11-18 01:00:00,23,20141118011,Abc road
2014-11-18 02:00:00,20,20141118021,Abc road
2014-11-18 03:00:00,19,20141118031,Abc road
2014-11-18 04:00:00,20,20141118041,Abc road
2014-11-18 05:00:00,16,20141118051,Abc road
2014-11-18 06:00:00,19,20141118061,Abc road
2014-11-18 07:00:00,16,20141118071,Abc road
2014-11-18 08:00:00,17,20141118081,Abc road
2014-11-18 09:00:00,19,20141118091,Abc road
2014-11-18 10:00:00,30,20141118101,Abc road
2014-11-18 11:00:00,44,20141118111,Abc road
2014-11-18 12:00:00,35,20141118121,Abc road
2014-11-18 13:00:00,34,20141118131,Abc road
2014-11-18 14:00:00,31,20141118141,Abc road
2014-11-18 15:00:00,31,20141118151,Abc road
2014-11-18 16:00:00,28,20141118161,Abc road
2014-11-18 17:00:00,34,20141118171,Abc road
2014-11-18 18:00:00,37,20141118181,Abc road
2014-11-18 19:00:00,37,20141118191,Abc road
2014-11-18 20:00:00,34,20141118201,Abc road
2014-11-18 21:00:00,31,20141118211,Abc road
2014-11-18 22:00:00,29,20141118221,Abc road
2014-11-18 23:00:00,28,20141118231,Abc road
2014-11-19 00:00:00,32,20141119001,Abc road
2014-11-19 01:00:00,23,20141119011,Abc road
2014-11-19 02:00:00,20,20141119021,Abc road
2014-11-19 03:00:00,16,20141119031,Abc road
2014-11-19 04:00:00,18,20141119041,Abc road
2014-11-19 05:00:00,17,20141119051,Abc road
2014-11-19 06:00:00,16,20141119061,Abc road
2014-11-19 07:00:00,17,20141119071,Abc road
2014-11-19 08:00:00,18,20141119081,Abc road
2014-11-19 09:00:00,25,20141119091,Abc road
2014-11-19 10:00:00,31,20141119101,Abc road
2014-11-19 11:00:00,32,20141119111,Abc road
2014-11-19 12:00:00,31,20141119121,Abc road
2014-11-19 13:00:00,29,20141119131,Abc road
2014-11-19 14:00:00,31,20141119141,Abc road
2014-11-19 15:00:00,31,20141119151,Abc road
2014-11-19 16:00:00,30,20141119161,Abc road
2014-11-19 17:00:00,28,20141119171,Abc road
2014-11-19 18:00:00,29,20141119181,Abc road
2014-11-19 19:00:00,36,20141119191,Abc road
2014-11-19 20:00:00,29,20141119201,Abc road
2014-11-19 21:00:00,28,20141119211,Abc road
2014-11-19 22:00:00,30,20141119221,Abc road
2014-11-19 23:00:00,29,20141119231,Abc road
2014-11-20 00:00:00,24,20141120001,Abc road
2014-11-20 01:00:00,20,20141120011,Abc road
2014-11-20 02:00:00,15,20141120021,Abc road
2014-11-20 03:00:00,14,20141120031,Abc road
2014-11-20 04:00:00,13,20141120041,Abc road
2014-11-20 05:00:00,8,20141120051,Abc road
2014-11-20 06:00:00,12,20141120061,Abc road
2014-11-20 07:00:00,14,20141120071,Abc road
2014-11-20 08:00:00,15,20141120081,Abc road
2014-11-20 09:00:00,20,20141120091,Abc road
2014-11-20 10:00:00,26,20141120101,Abc road
2014-11-20 11:00:00,26,20141120111,Abc road
2014-11-20 12:00:00,26,20141120121,Abc road
2014-11-20 13:00:00,21,20141120131,Abc road
2014-11-20 14:00:00,26,20141120141,Abc road
2014-11-20 15:00:00,29,20141120141,Abc road
2014-11-20 16:00:00,20,20141120161,Abc road
2014-11-20 17:00:00,22,20141120171,Abc road
2014-11-20 18:00:00,25,20141120181,Abc road
2014-11-20 19:00:00,27,20141120191,Abc road
2014-11-20 20:00:00,26,20141120201,Abc road
2014-11-20 21:00:00,24,20141120211,Abc road
2014-11-20 22:00:00,25,20141120221,Abc road
2014-11-20 23:00:00,21,20141120231,Abc road
2014-11-21 00:00:00,17,20141121001,Abc road
2014-11-21 01:00:00,16,20141121011,Abc road
2014-11-21 02:00:00,15,20141121021,Abc road
2014-11-21 03:00:00,15,20141121031,Abc road
2014-11-21 04:00:00,15,20141121041,Abc road
2014-11-21 05:00:00,8,20141121051,Abc road
2014-11-21 06:00:00,12,20141121061,Abc road
2014-11-21 07:00:00,13,20141121071,Abc road
2014-11-21 08:00:00,12,20141121081,Abc road
2014-11-21 09:00:00,16,20141121091,Abc road
2014-11-21 10:00:00,18,20141121101,Abc road
2014-11-21 11:00:00,17,20141121111,Abc road
2014-11-21 12:00:00,18,20141121121,Abc road
2014-11-21 13:00:00,15,20141121131,Abc road
2014-11-21 14:00:00,21,20141121141,Abc road
2014-11-21 15:00:00,18,20141121151,Abc road
2014-11-21 16:00:00,17,20141121161,Abc road
2014-11-21 17:00:00,17,20141121171,Abc road
2014-11-21 18:00:00,19,20141121181,Abc road
2014-11-21 19:00:00,22,20141121191,Abc road
2014-11-21 20:00:00,18,20141121201,Abc road
2014-11-21 21:00:00,17,20141121211,Abc road
2014-11-21 22:00:00,22,20141121221,Abc road
2014-11-21 23:00:00,17,20141121231,Abc road
2014-11-22 00:00:00,15,20141122001,Abc road
2014-11-22 01:00:00,15,20141122011,Abc road
2014-11-22 02:00:00,11,20141122021,Abc road
2014-11-22 03:00:00,12,20141122031,Abc road
2014-11-22 04:00:00,11,20141122041,Abc road
2014-11-22 05:00:00,8,20141122051,Abc road
2014-11-22 06:00:00,11,20141122061,Abc road
2014-11-22 07:00:00,9,20141122071,Abc road
2014-11-22 08:00:00,8,20141122081,Abc road
2014-11-22 09:00:00,15,20141122091,Abc road
2014-11-22 10:00:00,18,20141122101,Abc road
2014-11-22 11:00:00,18,20141122111,Abc road
2014-11-22 12:00:00,20,20141122121,Abc road
2014-11-22 13:00:00,20,20141122131,Abc road
2014-11-22 14:00:00,20,20141122141,Abc road
2014-11-22 15:00:00,15,20141122151,Abc road
2014-11-22 16:00:00,16,20141122161,Abc road
2014-11-22 17:00:00,16,20141122171,Abc road
2014-11-22 18:00:00,21,20141122181,Abc road
2014-11-22 19:00:00,27,20141122191,Abc road
2014-11-22 20:00:00,26,20141122201,Abc road
2014-11-22 21:00:00,24,20141122211,Abc road
2014-11-22 22:00:00,20,20141122221,Abc road
2014-11-22 23:00:00,20,20141122231,Abc road
2014-11-23 00:00:00,21,20141123001,Abc road
2014-11-23 01:00:00,14,20141123011,Abc road
2014-11-23 02:00:00,16,20141123021,Abc road
2014-11-23 03:00:00,14,20141123031,Abc road
2014-11-23 04:00:00,11,20141123041,Abc road
2014-11-23 05:00:00,11,20141123051,Abc road
2014-11-23 06:00:00,9,20141123061,Abc road
2014-11-23 07:00:00,12,20141123071,Abc road
2014-11-23 08:00:00,16,20141123081,Abc road
2014-11-23 09:00:00,26,20141123091,Abc road
2014-11-23 10:00:00,33,20141123101,Abc road
2014-11-23 11:00:00,35,20141123111,Abc road
2014-11-23 12:00:00,33,20141123121,Abc road
2014-11-23 13:00:00,32,20141123131,Abc road
2014-11-23 14:00:00,28,20141123141,Abc road
2014-11-23 15:00:00,33,20141123151,Abc road
2014-11-23 16:00:00,27,20141123161,Abc road
2014-11-23 17:00:00,24,20141123171,Abc road
2014-11-23 18:00:00,27,20141123181,Abc road
2014-11-23 19:00:00,29,20141123191,Abc road
2014-11-23 20:00:00,26,20141123201,Abc road
2014-11-23 21:00:00,27,20141123211,Abc road
2014-11-23 22:00:00,28,20141123221,Abc road
2014-11-23 23:00:00,26,20141123231,Abc road
2014-11-24 00:00:00,23,20141124001,Abc road
2014-11-24 01:00:00,19,20141124011,Abc road
2014-11-24 02:00:00,18,20141124021,Abc road
2014-11-24 03:00:00,13,20141124031,Abc road
2014-11-24 04:00:00,12,20141124041,Abc road
2014-11-24 05:00:00,13,20141124051,Abc road
